[0.000001] 19(name=0, level=0) initalization
[0.022905] 12(name=32 level=2) sending reject to q=54 with ds=-1
[0.022906] 52(name=32 level=2) sending test to 33 with level=2 name=32
[0.022906] 62(name=9 level=1) waiting test with q=30 level=2 name=32
[0.022907] 32(name=32 level=2) received accrej from 5 with ds=-1
[0.022909] 26(name=32 level=2) sending init to 66 with level=2 name=32 state=1
[0.022910] 24(name=13 level=1) resolving waiting test with q=8 level=2 name=32
[0.022910] 79(name=32 level=2) received accrej from 32 with ds=-1
[0.022912] 32(name=32 level=2) sending test to 8 with level=2 name=32
[0.022913] 24(name=13 level=1) waiting test with q=8 level=2 name=32
[0.022914] 62(name=9 level=1) resolving waiting test with q=21 level=2 name=32
[0.022915] 26(name=32 level=2) sending test to 6 with level=2 name=32
[0.022915] 7(name=32 level=2) received accrej from 62 with ds=-1
[0.022916] 22(name=5 level=1) received initate from 2 with level=2 name=32 state=1
[0.022916] 79(name=32 level=2) sending test to 33 with level=2 name=32
[0.022919] 62(name=9 level=1) waiting test with q=21 level=2 name=32
[0.022921] 53(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022922] 22(name=32 level=2) sending test to 98 with level=2 name=32
[0.022923] 7(name=32 level=2) sending test to 58 with level=2 name=32
[0.022926] 28(name=32 level=2) received test from 17 with level=2 name=32
[0.022926] 56(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022929] 88(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022930] 28(name=32 level=2) sending reject to q=17 with ds=-1
[0.022930] 53(name=32 level=2) sending test to 27 with level=2 name=32
[0.022936] 7(name=32 level=2) received test from 89 with level=2 name=32
[0.022938] 88(name=32 level=2) sending report to 0 with bestWt=100000
[0.022939] 55(name=32 level=2) received accrej from 5 with ds=-1
[0.022942] 7(name=32 level=2) sending reject to q=89 with ds=-1
[0.022946] 55(name=32 level=2) sending test to 14 with level=2 name=32
[0.022952] 46(name=71 level=1) received initate from 28 with level=2 name=32 state=1
[0.022958] 76(name=35 level=1) received initate from 0 with level=2 name=32 state=1
[0.022961] 46(name=32 level=2) sending test to 1 with level=2 name=32
[0.022961] 34(name=32 level=2) received test from 35 with level=2 name=32
[0.022963] 76(name=32 level=2) sending init to 77 with level=2 name=32 state=1
[0.022963] 29(name=32 level=2) received accrej from 19 with ds=-1
[0.022966] 34(name=32 level=2) sending reject to q=35 with ds=-1
[0.022967] 76(name=32 level=2) sending init to 94 with level=2 name=32 state=1
[0.022969] 29(name=32 level=2) sending test to 21 with level=2 name=32
[0.022971] 76(name=32 level=2) sending test to 1 with level=2 name=32
[0.022976] 94(name=35 level=1) resolving waiting test with q=18 level=2 name=32
[0.022981] 8(name=32 level=2) received test from 51 with level=2 name=32
[0.022982] 94(name=35 level=1) waiting test with q=18 level=2 name=32
[0.022982] 42(name=10 level=1) received test from 29 with level=2 name=32
[0.022987] 8(name=32 level=2) sending reject to q=51 with ds=-1
[0.022988] 87(name=32 level=2) received accrej from 17 with ds=-1
[0.022991] 42(name=10 level=1) waiting test with q=29 level=2 name=32
[0.022996] 40(name=10 level=1) received test from 87 with level=2 name=32
[0.022996] 87(name=32 level=2) sending test to 22 with level=2 name=32
[0.022998] 36(name=5 level=1) received initate from 64 with level=2 name=32 state=1
[0.022998] 42(name=10 level=1) resolving waiting test with q=29 level=2 name=32
[0.023003] 40(name=10 level=1) waiting test with q=87 level=2 name=32
[0.023003] 42(name=10 level=1) waiting test with q=29 level=2 name=32
[0.023003] 31(name=32 level=2) received accrej from 30 with ds=-1
[0.023005] 36(name=32 level=2) sending test to 6 with level=2 name=32
[0.023006] 20(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.023008] 40(name=10 level=1) resolving waiting test with q=87 level=2 name=32
[0.023008] 31(name=32 level=2) sending test to 36 with level=2 name=32
[0.023011] 40(name=10 level=1) waiting test with q=87 level=2 name=32
[0.023011] 42(name=10 level=1) resolving waiting test with q=29 level=2 name=32
[0.023012] 20(name=32 level=2) sending init to 31 with level=2 name=32 state=1
[0.023016] 42(name=10 level=1) waiting test with q=29 level=2 name=32
[0.023023] 42(name=10 level=1) received initate from 0 with level=2 name=32 state=1
[0.023024] 31(name=32 level=2) received test from 79 with level=2 name=32
[0.023027] 32(name=32 level=2) received test from 35 with level=2 name=32
[0.023028] 6(name=52 level=1) received test from 4 with level=2 name=32
[0.023029] 31(name=32 level=2) sending reject to q=79 with ds=-1
[0.023033] 32(name=32 level=2) sending reject to q=35 with ds=-1
[0.023036] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023040] 1(name=5 level=1) resolving waiting connect with q=27 level=1
[0.023040] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023041] 32(name=32 level=2) received accrej from 8 with ds=-1
[0.023042] 74(name=32 level=2) received test from 69 with level=2 name=32
[0.023044] 54(name=32 level=2) received accrej from 10 with ds=-1
[0.023045] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023045] 32(name=32 level=2) sending test to 12 with level=2 name=32
[0.023047] 1(name=5 level=1) waiting connect q=27 L=1
[0.023049] 74(name=32 level=2) sending report to 0 with bestWt=100000
[0.023049] 54(name=32 level=2) sending test to 12 with level=2 name=32
[0.023051] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023055] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023060] 6(name=52 level=1) received test from 14 with level=2 name=32
[0.023062] 50(name=5 level=1) received initate from 5 with level=2 name=32 state=1
[0.023063] 6(name=52 level=1) waiting test with q=14 level=2 name=32
[0.023067] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023068] 50(name=32 level=2) sending test to 6 with level=2 name=32
[0.023068] 41(name=32 level=2) received test from 53 with level=2 name=32
[0.023073] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023074] 41(name=32 level=2) sending reject to q=53 with ds=-1
[0.023075] 78(name=32 level=2) received test from 51 with level=2 name=32
[0.023077] 4(name=32 level=2) received test from 81 with level=2 name=32
[0.023078] 6(name=52 level=1) resolving waiting test with q=14 level=2 name=32
[0.023080] 90(name=14 level=1) received initate from 73 with level=2 name=32 state=1
[0.023082] 4(name=32 level=2) sending reject to q=81 with ds=-1
[0.023082] 78(name=32 level=2) sending reject to q=51 with ds=-1
[0.023083] 6(name=52 level=1) waiting test with q=14 level=2 name=32
[0.023083] 41(name=32 level=2) received accrej from 21 with ds=-1
[0.023086] 56(name=32 level=2) sending test to 24 with level=2 name=32
[0.023087] 24(name=13 level=1) resolving waiting test with q=8 level=2 name=32
[0.023088] 6(name=52 level=1) received test from 13 with level=2 name=32
[0.023088] 90(name=32 level=2) sending test to 0 with level=2 name=32
[0.023088] 41(name=32 level=2) sending test to 22 with level=2 name=32
[0.023090] 6(name=52 level=1) waiting test with q=13 level=2 name=32
[0.023093] 24(name=13 level=1) waiting test with q=8 level=2 name=32
[0.023094] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023095] 15(name=32 level=2) received test from 45 with level=2 name=32
[0.023096] 94(name=35 level=1) resolving waiting test with q=18 level=2 name=32
[0.023098] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023099] 24(name=13 level=1) received test from 35 with level=2 name=32
[0.023100] 94(name=35 level=1) waiting test with q=18 level=2 name=32
[0.023101] 8(name=32 level=2) received test from 26 with level=2 name=32
[0.023101] 15(name=32 level=2) sending reject to q=45 with ds=-1
[0.023104] 24(name=13 level=1) waiting test with q=35 level=2 name=32
[0.023104] 6(name=52 level=1) resolving waiting test with q=14 level=2 name=32
[0.023106] 94(name=35 level=1) resolving waiting test with q=18 level=2 name=32
[0.023107] 8(name=32 level=2) sending reject to q=26 with ds=-1
[0.023109] 6(name=52 level=1) waiting test with q=14 level=2 name=32
[0.023111] 94(name=35 level=1) waiting test with q=18 level=2 name=32
[0.023116] 94(name=35 level=1) received initate from 76 with level=2 name=32 state=1
[0.023116] 6(name=52 level=1) received test from 79 with level=2 name=32
[0.023116] 2(name=32 level=2) received test from 93 with level=2 name=32
[0.023118] 8(name=32 level=2) received test from 14 with level=2 name=32
[0.023119] 5(name=32 level=2) received test from 84 with level=2 name=32
[0.023121] 94(name=32 level=2) sending test to 18 with level=2 name=32
[0.023121] 6(name=52 level=1) waiting test with q=79 level=2 name=32
[0.023121] 2(name=32 level=2) sending reject to q=93 with ds=-1
[0.023122] 8(name=32 level=2) sending reject to q=14 with ds=-1
[0.023125] 5(name=32 level=2) sending reject to q=84 with ds=-1
[0.023127] 94(name=32 level=2) resolving waiting test with q=18 level=2 name=32
[0.023128] 6(name=52 level=1) resolving waiting test with q=13 level=2 name=32
[0.023131] 94(name=32 level=2) sending report to 76 with bestWt=100000
[0.023132] 8(name=32 level=2) received test from 13 with level=2 name=32
[0.023134] 6(name=52 level=1) waiting test with q=13 level=2 name=32
[0.023139] 47(name=32 level=2) received accrej from 52 with ds=-1
[0.023141] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023145] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023146] 47(name=32 level=2) sending test to 54 with level=2 name=32
[0.023146] 29(name=32 level=2) received accrej from 21 with ds=-1
[0.023149] 6(name=52 level=1) received test from 1 with level=2 name=32
[0.023152] 29(name=32 level=2) sending test to 23 with level=2 name=32
[0.023153] 6(name=52 level=1) waiting test with q=1 level=2 name=32
[0.023157] 47(name=32 level=2) received test from 54 with level=2 name=32
[0.023158] 6(name=52 level=1) resolving waiting test with q=14 level=2 name=32
[0.023158] 7(name=32 level=2) received accrej from 58 with ds=-1
[0.023160] 40(name=10 level=1) resolving waiting test with q=87 level=2 name=32
[0.023161] 6(name=52 level=1) waiting test with q=14 level=2 name=32
[0.023162] 76(name=32 level=2) received report from 94 with weight=100000
[0.023164] 7(name=32 level=2) sending test to 65 with level=2 name=32
[0.023165] 6(name=52 level=1) resolving waiting test with q=79 level=2 name=32
[0.023168] 32(name=32 level=2) received accrej from 12 with ds=-1
[0.023169] 40(name=10 level=1) waiting test with q=87 level=2 name=32
[0.023171] 47(name=32 level=2) sending report to 2 with bestWt=100000
[0.023172] 32(name=32 level=2) sending test to 16 with level=2 name=32
[0.023173] 6(name=52 level=1) waiting test with q=79 level=2 name=32
[0.023174] 96(name=32 level=2) received accrej from 38 with ds=-1
[0.023177] 7(name=32 level=2) received test from 68 with level=2 name=32
[0.023179] 6(name=52 level=1) received test from 85 with level=2 name=32
[0.023182] 54(name=32 level=2) received accrej from 12 with ds=-1
[0.023182] 7(name=32 level=2) sending reject to q=68 with ds=-1
[0.023182] 96(name=32 level=2) sending test to 39 with level=2 name=32
[0.023183] 10(name=32 level=2) received accrej from 4 with ds=-1
[0.023185] 6(name=52 level=1) waiting test with q=85 level=2 name=32
[0.023188] 54(name=32 level=2) sending test to 13 with level=2 name=32
[0.023189] 1(name=5 level=1) resolving waiting connect with q=62 level=1
[0.023189] 10(name=32 level=2) sending test to 5 with level=2 name=32
[0.023189] 79(name=32 level=2) received accrej from 33 with ds=-1
[0.023190] 6(name=52 level=1) resolving waiting test with q=13 level=2 name=32
[0.023193] 74(name=32 level=2) received test from 95 with level=2 name=32
[0.023193] 52(name=32 level=2) received test from 33 with level=2 name=32
[0.023194] 6(name=52 level=1) waiting test with q=13 level=2 name=32
[0.023195] 79(name=32 level=2) sending test to 34 with level=2 name=32
[0.023196] 1(name=5 level=1) waiting connect q=62 L=1
[0.023197] 74(name=32 level=2) sending reject to q=95 with ds=-1
[0.023198] 6(name=52 level=1) resolving waiting test with q=4 level=2 name=32
[0.023205] 6(name=52 level=1) waiting test with q=4 level=2 name=32
[0.023210] 2(name=32 level=2) received test from 42 with level=2 name=32
[0.023212] 6(name=52 level=1) received initate from 1 with level=2 name=32 state=1
[0.023212] 62(name=9 level=1) resolving waiting test with q=30 level=2 name=32
[0.023215] 6(name=32 level=2) sending init to 43 with level=2 name=32 state=1
[0.023215] 2(name=32 level=2) sending reject to q=42 with ds=-1
[0.023219] 6(name=32 level=2) sending test to 82 with level=2 name=32
[0.023219] 62(name=9 level=1) waiting test with q=30 level=2 name=32
[0.023229] 62(name=9 level=1) resolving waiting test with q=21 level=2 name=32
[0.023230] 6(name=32 level=2) resolving waiting test with q=1 level=2 name=32
[0.023233] 62(name=9 level=1) waiting test with q=21 level=2 name=32
[0.023234] 6(name=32 level=2) sending reject to q=1 with ds=-1
[0.023237] 62(name=9 level=1) received initate from 1 with level=2 name=32 state=1
[0.023237] 71(name=32 level=2) received test from 53 with level=2 name=32
[0.023239] 87(name=32 level=2) received accrej from 22 with ds=-1
[0.023240] 6(name=32 level=2) resolving waiting test with q=14 level=2 name=32
[0.023243] 62(name=32 level=2) sending init to 45 with level=2 name=32 state=1
[0.023243] 71(name=32 level=2) sending reject to q=53 with ds=-1
[0.023244] 6(name=32 level=2) sending reject to q=14 with ds=-1
[0.023244] 87(name=32 level=2) sending test to 23 with level=2 name=32
[0.023246] 34(name=32 level=2) received test from 26 with level=2 name=32
[0.023248] 6(name=32 level=2) received test from 26 with level=2 name=32
[0.023249] 62(name=32 level=2) sending test to 59 with level=2 name=32
[0.023252] 34(name=32 level=2) sending reject to q=26 with ds=-1
[0.023253] 14(name=32 level=2) received accrej from 6 with ds=-1
[0.023253] 80(name=14 level=1) received initate from 73 with level=2 name=32 state=1
[0.023253] 26(name=32 level=2) received accrej from 6 with ds=-1
[0.023255] 6(name=32 level=2) sending reject to q=26 with ds=-1
[0.023258] 14(name=32 level=2) sending test to 8 with level=2 name=32
[0.023258] 62(name=32 level=2) resolving waiting test with q=30 level=2 name=32
[0.023259] 6(name=32 level=2) resolving waiting test with q=79 level=2 name=32
[0.023259] 26(name=32 level=2) sending test to 8 with level=2 name=32
[0.023260] 5(name=32 level=2) received test from 48 with level=2 name=32
[0.023262] 62(name=32 level=2) sending reject to q=30 with ds=-1
[0.023265] 23(name=32 level=2) received test from 81 with level=2 name=32
[0.023266] 30(name=32 level=2) received accrej from 62 with ds=-1
[0.023266] 6(name=32 level=2) sending reject to q=79 with ds=-1
[0.023266] 4(name=32 level=2) received test from 21 with level=2 name=32
[0.023267] 5(name=32 level=2) sending reject to q=48 with ds=-1
[0.023269] 83(name=32 level=2) received accrej from 0 with ds=-1
[0.023270] 62(name=32 level=2) resolving waiting test with q=21 level=2 name=32
[0.023271] 30(name=32 level=2) sending test to 2 with level=2 name=32
[0.023271] 23(name=32 level=2) sending reject to q=81 with ds=-1
[0.023272] 6(name=32 level=2) resolving waiting test with q=85 level=2 name=32
